,1049.827_10pct,1049.827_30pct,1049.827_50pct,1049.827_70pct,1049.827_90pct,1009.827_10pct,1009.827_30pct,1009.827_50pct,1009.827_70pct,1009.827_90pct
5.63269,0.0,0.0,0.0,0.0,0.1331,0.0,0.0,0.0,0.0,1.0
9.816974,0.0,0.0,0.0,0.0,0.4825,0.0,0.0,0.0,0.0,0.0
15.127796,0.0,0.0,0.0,0.0,0.361,0.0,0.0,0.0,0.0,0.0
17.380872,0.0,0.0,0.0,0.0,0.021,0.0,0.0,0.0,0.0,0.0
27.197846000000002,0.0,0.0,0.0,0.0,0.0024,0.0,0.0,0.0,0.0,0.0
35.566414,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41.03817,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
42.808444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46.188058000000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
51.337946,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
55.039428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
60.511184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
62.76426,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
65.66107199999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
70.650026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
72.903102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
78.213924,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
80.467,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
82.720076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
87.548096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
91.249578,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
94.629192,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
97.36506999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
104.6071,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
107.82578000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
112.49286599999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
120.05676399999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
124.080114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
125.689454,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
128.7472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002,0.0
130.35654,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008,0.0
133.414286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0566,0.0
137.59857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5569,0.0
139.69071200000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2839,0.0
142.104722,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0933,0.0
144.679666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0083,0.0
147.576478,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
151.599828,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
153.69197,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
155.945046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
158.359056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
160.934,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
166.405756,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
169.30256799999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
171.233776,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
173.80872,0.0,0.0,0.0,0.0014,0.0,0.0,0.0,0.0,0.0,0.0
177.510202,0.0,0.0,0.0,0.0942,0.0,0.0,0.0,0.0,0.0,0.0
180.567948,0.0,0.0,0.0,0.4389,0.0,0.0,0.0,0.0,0.0,0.0
187.005308,0.0,0.0,0.0,0.4639,0.0,0.0,0.0,0.0,0.0,0.0
190.54585600000001,0.0,0.0,0.0,0.0016,0.0,0.0,0.0,0.0,0.0,0.0
194.569206,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
196.983216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
201.32843400000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
204.547114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
206.961124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
209.697002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
213.55941800000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
216.939032,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0202,0.0,0.0
218.87024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1311,0.0,0.0
221.606118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5087,0.0,0.0
223.69826,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2784,0.0,0.0
228.687214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0616,0.0,0.0
231.10122400000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
235.12457400000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
240.75726400000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
244.13687799999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
249.28676600000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
255.563192,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
261.35681600000004,0.0,0.0,0.0017,0.0,0.0,0.0,0.0187,0.0,0.0,0.0
268.598846,0.0,0.0,0.7644,0.0,0.0,0.0,0.969,0.0,0.0,0.0
275.840876,0.0,0.0,0.2339,0.0,0.0,0.0,0.0123,0.0,0.0,0.0
280.82982999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
284.37037799999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
287.26718999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
290.324936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
292.578012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
295.152956,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
297.56696600000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
300.94658,0.0,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
304.487128,0.0,0.0151,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
308.99327999999997,0.0,0.7127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
312.051026,0.0,0.2657,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
317.522782,0.0,0.0064,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
321.385198,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
323.960142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
328.14442599999995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
330.880304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
333.77711600000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
336.995796,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
339.731674,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
344.559694,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
350.192384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
354.376668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
358.239084,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
367.573256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
374.010616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
377.39023,0.0,0.0,0.0,0.0,0.0,0.001,0.0,0.0,0.0,0.0
381.41357999999997,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0
385.758798,0.0,0.0,0.0,0.0,0.0,0.7423,0.0,0.0,0.0,0.0
396.54137599999996,0.0,0.0,0.0,0.0,0.0,0.0567,0.0,0.0,0.0,0.0
402.97873599999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
407.806756,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
414.244116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
419.072136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
420.84241,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
424.38295800000003,0.0002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
426.796968,0.0153,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
430.17658200000005,0.3526,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
437.74048,0.6318,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
441.441962,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
443.85597199999995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
450.6152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
454.63855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
458.822834,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
467.191402,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
477.49117800000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
482.31919800000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
485.37694400000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
490.3658980000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
494.711116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
498.41259800000006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
501.47034400000007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
511.931054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
514.345064,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
517.563744,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
521.908962,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
526.415114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
534.944616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
539.6117019999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
542.669448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
545.5662599999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
547.98027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
551.19895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
553.130158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
557.958178,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
565.522076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
570.028228,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
578.235862,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
584.834156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
593.84646,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
598.67448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
604.30717,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
609.2961240000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
616.860022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
619.756834,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
625.711392,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
631.66595,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
639.2298480000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
642.12666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
644.379736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
650.656162,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
655.1623139999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
657.41539,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
659.990334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
663.530882,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
669.3245059999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
672.70412,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
684.613236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
690.728728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
694.591144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
700.545702,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
705.2127879999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
713.098554,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
723.39833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
727.099812,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
732.2497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
738.526126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
745.285354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
751.883648,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
754.9413940000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
760.574084,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
768.942652,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
774.09254,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
778.11589,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
782.300174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
788.415666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
790.668742,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
795.81863,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
802.577858,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
805.3137360000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
807.727746,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
812.072964,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
815.93538,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
818.3493900000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
824.947684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
830.580374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
833.155318,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
834.4427900000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
837.822404,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
840.88015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
843.2941599999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
846.673774,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
851.5017939999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
855.847012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
858.743824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
860.675032,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
864.21558,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
868.882666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
872.423214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
874.515356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
876.7684320000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
879.182442,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
884.6541980000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
885.9416699999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
890.1259539999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
893.1837,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
896.5633140000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
900.908532,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
906.219354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
909.438034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
917.162866,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
921.5080839999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
924.887698,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
927.78451,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
931.646926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
937.9233519999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
943.234174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
948.062194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
952.4074119999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
957.7182339999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
959.327574,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
962.5462539999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
964.6383960000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
967.052406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
973.006964,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
979.9271259999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
986.3644859999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
989.261298,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
993.9283839999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1002.4578859999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1010.5045859999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1013.5623320000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1015.815408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
